customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,Churn,gender_Female,gender_Male,InternetService_DSL,InternetService_Fiber optic,InternetService_No internet service,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1285-OKIPP,0,0,0,1,1,0,0,0,0,0,0,1,0,79.9,True,0,1,0,1,0,1,0,0,0,0,1,0
7825-ECJRF,0,0,0,19,1,0,1,0,1,1,1,1,1,106.6,True,1,0,0,1,0,1,0,0,0,0,1,0
1347-KTTTA,0,1,0,64,1,0,0,1,1,1,1,1,1,102.45,False,0,1,0,1,0,0,1,0,0,1,0,0
7841-TZDMQ,0,0,0,2,1,0,0,0,0,0,0,0,1,46.0,True,0,1,1,0,0,1,0,0,0,1,0,0
4195-NZGTA,0,0,0,1,0,0,0,0,0,0,0,0,0,25.25,False,1,0,1,0,0,1,0,0,0,0,1,0
7157-SMCFK,0,0,1,61,1,0,0,0,0,0,0,0,0,19.75,False,0,1,0,0,1,0,0,1,0,0,0,1
4709-LKHYG,0,1,1,29,1,0,0,0,0,0,0,0,0,20.0,False,1,0,0,0,1,0,1,0,0,0,1,0
2504-DSHIH,1,1,0,23,1,1,0,0,0,0,0,1,0,86.8,False,0,1,0,1,0,1,0,0,0,0,1,0
0699-NDKJM,0,1,0,57,0,0,1,1,1,0,1,1,1,58.75,False,1,0,1,0,0,1,0,0,1,0,0,0
9286-BHDQG,0,1,1,72,0,0,1,1,1,1,0,0,0,45.25,False,0,1,1,0,0,0,0,1,0,1,0,0
0230-WEQUW,0,1,0,66,0,0,1,1,1,1,1,0,1,56.6,False,0,1,1,0,0,0,0,1,1,0,0,0
2040-LDIWQ,0,1,1,65,1,1,0,1,1,1,1,1,1,84.2,False,0,1,1,0,0,0,0,1,1,0,0,0
6496-JDSSB,0,0,0,8,1,0,0,0,0,0,1,0,1,80.0,False,1,0,0,1,0,1,0,0,1,0,0,0
9408-SSNVZ,0,0,0,4,1,0,0,0,0,0,0,0,1,70.15,True,1,0,0,1,0,1,0,0,0,0,1,0
4443-EMBNA,0,1,0,71,1,1,0,0,0,0,0,0,0,24.75,False,1,0,0,0,1,0,0,1,1,0,0,0
6469-MRVET,0,1,1,1,1,0,0,0,0,0,0,0,1,20.2,False,0,1,0,0,1,0,1,0,0,0,1,0
0742-MOABM,0,1,0,4,1,0,0,0,0,1,0,0,0,50.05,True,0,1,1,0,0,1,0,0,0,0,0,1
5961-VUSRV,0,0,0,12,1,0,0,0,0,0,0,0,1,19.35,False,1,0,0,0,1,0,1,0,1,0,0,0
6778-JFCMK,0,0,0,24,0,0,1,0,0,0,1,1,1,50.6,False,0,1,1,0,0,0,1,0,0,0,0,1
6341-JVQGF,0,1,1,31,1,0,1,0,1,1,1,1,1,81.15,False,1,0,1,0,0,0,1,0,0,0,0,1
2232-DMLXU,0,1,0,1,1,0,0,0,0,0,1,0,0,55.2,True,1,0,1,0,0,1,0,0,0,0,0,1
4811-JBUVU,0,0,0,30,1,1,0,0,0,1,0,1,1,89.9,False,0,1,0,1,0,1,0,0,0,1,0,0
0945-TSONX,0,1,1,47,1,1,1,1,0,1,1,1,1,85.3,False,1,0,1,0,0,0,0,1,0,1,0,0
2651-ZCBXV,0,0,0,54,1,1,1,1,0,1,1,1,1,108.0,False,0,1,0,1,0,0,0,1,0,1,0,0
3316-UWXUY,0,0,0,50,1,0,1,1,0,1,0,1,1,93.5,False,0,1,0,1,0,1,0,0,0,1,0,0
8937-RDTHP,0,0,0,1,1,0,1,0,0,0,0,1,1,84.6,True,0,1,0,1,0,1,0,0,0,0,0,1
7083-MIOPC,0,0,0,72,1,0,0,0,0,0,0,0,0,20.25,False,1,0,0,0,1,0,0,1,0,1,0,0
1984-GPTEH,0,0,0,29,1,1,0,0,0,0,0,0,0,25.15,False,1,0,0,0,1,1,0,0,0,0,1,0
1251-KRREG,0,0,0,2,1,1,0,1,0,0,0,0,1,54.4,True,0,1,1,0,0,1,0,0,0,0,0,1
0621-JFHOL,0,0,0,10,0,0,0,0,0,1,0,0,1,29.6,False,1,0,1,0,0,0,0,1,0,0,0,1
9903-LYSAB,0,1,0,18,1,1,0,0,0,0,0,0,1,73.15,False,0,1,0,1,0,1,0,0,0,0,1,0
0094-OIFMO,1,0,0,11,1,0,0,1,0,0,1,1,1,95.0,True,1,0,0,1,0,1,0,0,0,0,1,0
9227-UAQFT,0,0,0,16,1,0,0,0,0,0,0,0,0,19.75,False,0,1,0,0,1,0,0,1,0,0,0,1
7301-ABVAD,0,0,0,72,1,1,0,1,1,1,1,1,0,86.6,False,1,0,1,0,0,0,0,1,1,0,0,0
6614-FHDBO,0,0,0,72,1,1,0,1,1,1,1,1,0,109.2,False,0,1,0,1,0,0,0,1,1,0,0,0
7576-ASEJU,0,1,1,41,1,0,1,0,0,1,1,1,1,74.7,False,1,0,1,0,0,0,1,0,0,1,0,0
9058-HRZSV,1,1,0,65,1,0,1,1,1,0,0,1,0,94.4,False,1,0,0,1,0,1,0,0,0,0,1,0
4522-AKYLR,1,0,0,13,1,0,0,1,1,0,0,0,1,54.8,False,1,0,1,0,0,1,0,0,0,0,1,0
0221-WMXNQ,1,0,0,4,1,0,1,0,0,0,0,0,0,75.35,False,0,1,0,1,0,1,0,0,0,0,1,0
0303-UNCIP,0,0,0,41,1,1,0,0,1,0,0,1,0,65.0,False,0,1,1,0,0,0,1,0,0,0,0,1
9947-OTFQU,1,0,0,15,1,0,0,1,0,0,0,0,1,74.4,True,0,1,0,1,0,1,0,0,0,0,1,0
0322-YINQP,0,0,0,1,1,0,1,0,0,0,0,0,1,48.55,True,0,1,1,0,0,1,0,0,0,0,0,1
0959-WHOKV,0,0,0,42,1,1,1,1,1,0,0,1,1,99.0,False,0,1,0,1,0,0,1,0,0,0,1,0
4075-JFPGR,0,1,0,51,1,0,1,1,1,0,1,0,1,93.5,False,1,0,0,1,0,0,1,0,0,0,1,0
4629-NRXKX,0,1,1,2,1,0,0,0,0,0,0,0,0,70.4,True,1,0,0,1,0,1,0,0,0,0,1,0
9514-JDSKI,1,1,0,1,0,0,0,1,0,0,1,0,0,40.2,True,0,1,1,0,0,1,0,0,0,0,1,0
3282-ZISZV,0,0,1,32,1,1,0,1,1,1,1,1,0,83.7,False,0,1,1,0,0,0,1,0,0,1,0,0
3675-YDUPJ,0,0,0,10,1,0,0,0,0,0,0,0,1,19.85,False,0,1,0,0,1,1,0,0,0,0,0,1
4111-BNXIF,0,1,1,67,0,0,0,1,1,1,1,1,1,59.55,False,1,0,1,0,0,0,0,1,0,0,1,0
7017-VFHAY,0,1,1,61,1,1,1,1,1,1,1,1,0,115.1,False,1,0,0,1,0,0,0,1,0,1,0,0
6655-LHBYW,0,0,0,50,1,1,1,1,1,1,1,1,0,114.35,False,0,1,0,1,0,0,1,0,0,1,0,0
4959-JOSRX,0,1,0,2,1,0,0,0,0,0,0,0,1,44.6,True,1,0,1,0,0,1,0,0,0,1,0,0
5046-NUHWD,1,1,0,29,0,0,1,0,1,0,0,1,1,45.0,False,1,0,1,0,0,1,0,0,0,0,1,0
7273-TEFQD,1,0,0,3,0,0,0,0,1,0,0,1,1,41.15,True,0,1,1,0,0,1,0,0,0,0,1,0
3606-TWKGI,1,0,0,13,1,1,0,1,1,0,1,1,1,106.9,True,0,1,0,1,0,1,0,0,0,0,1,0
7529-ZDFXI,1,1,0,57,1,1,0,1,0,0,0,1,1,89.85,False,0,1,0,1,0,1,0,0,0,0,1,0
7605-BDWDC,0,0,0,31,0,0,1,1,0,1,0,1,1,49.85,False,1,0,1,0,0,0,0,1,1,0,0,0
1950-KSVVJ,0,1,0,45,1,1,1,1,1,1,1,1,0,113.3,False,1,0,0,1,0,0,1,0,0,0,0,1
0123-CRBRT,0,1,1,61,1,1,1,1,1,1,1,1,0,88.1,False,1,0,1,0,0,0,0,1,0,0,0,1
6292-TOSSS,0,0,0,50,1,1,0,0,0,0,0,0,0,24.9,False,0,1,0,0,1,0,0,1,1,0,0,0
3197-ARFOY,1,0,0,19,1,0,1,1,0,1,1,1,1,105.0,False,1,0,0,1,0,1,0,0,0,0,0,1
6323-AYBRX,0,0,0,59,1,0,0,0,0,0,0,0,0,19.35,True,0,1,0,0,1,0,0,1,0,0,0,1
7014-ZZXAW,0,1,0,71,1,1,0,0,0,0,0,0,1,24.25,False,1,0,0,0,1,0,0,1,0,1,0,0
4385-GZQXV,1,0,0,16,1,0,0,0,0,1,1,1,1,94.45,True,1,0,0,1,0,1,0,0,0,0,1,0
7633-MVPUY,0,1,0,57,1,0,1,1,0,1,0,0,1,59.75,False,0,1,1,0,0,0,0,1,0,0,1,0
6366-ZGQGL,0,0,0,1,0,0,0,0,0,0,0,0,0,24.8,True,0,1,1,0,0,1,0,0,1,0,0,0
4716-HHKQH,1,1,0,20,1,1,0,1,0,1,1,1,0,107.05,False,0,1,0,1,0,1,0,0,0,0,1,0
5940-AHUHD,0,0,0,1,1,0,0,0,0,0,0,0,0,70.6,True,0,1,0,1,0,1,0,0,0,0,0,1
6432-TWQLB,0,1,0,5,1,1,0,1,0,1,0,0,1,85.4,True,0,1,0,1,0,1,0,0,0,0,1,0
4484-GLZOU,0,1,0,52,1,1,0,1,1,0,1,1,1,105.05,True,1,0,0,1,0,1,0,0,0,0,1,0
3179-GBRWV,1,1,0,21,1,0,1,1,0,0,0,1,1,64.95,False,0,1,1,0,0,1,0,0,1,0,0,0
8645-KWHJO,0,0,0,14,0,0,0,0,1,1,1,1,1,55.0,False,0,1,1,0,0,1,0,0,0,0,1,0
4130-MZLCC,0,0,0,5,1,0,0,1,0,0,0,0,0,50.55,False,1,0,1,0,0,1,0,0,1,0,0,0
0314-TKOSI,0,0,0,6,1,0,1,1,0,0,0,0,0,55.15,False,1,0,1,0,0,1,0,0,0,0,0,1
8229-MYEJZ,0,0,0,10,1,0,0,1,0,0,0,0,0,51.2,False,1,0,1,0,0,1,0,0,0,0,1,0
2080-SRCDE,0,0,1,1,1,1,0,0,0,0,0,0,0,25.4,False,1,0,0,0,1,1,0,0,0,0,0,1
9577-WJVCQ,0,0,0,68,1,1,1,0,0,0,0,0,0,54.45,False,1,0,1,0,0,1,0,0,0,0,0,1
9512-UIBFX,0,1,1,18,1,0,0,0,1,0,1,1,0,95.15,True,0,1,0,1,0,1,0,0,0,0,0,1
6202-DYYFX,0,0,0,22,1,1,0,0,0,0,0,0,1,76.0,False,1,0,0,1,0,0,1,0,0,1,0,0
3808-HFKDE,0,0,0,20,1,0,0,0,0,0,0,0,1,44.35,False,1,0,1,0,0,1,0,0,0,0,1,0
5583-SXDAG,0,1,0,1,1,0,0,0,0,0,0,0,0,70.0,True,0,1,0,1,0,1,0,0,0,0,1,0
3488-PGMQJ,1,0,0,8,1,0,0,1,0,0,0,0,1,74.5,True,0,1,0,1,0,1,0,0,0,0,1,0
3580-REOAC,0,0,0,10,1,0,0,0,0,0,0,0,1,44.85,True,0,1,1,0,0,1,0,0,0,1,0,0
7534-BFESC,1,0,0,24,1,1,0,0,0,0,0,0,1,76.1,True,0,1,0,1,0,1,0,0,0,0,1,0
3727-OWVYD,0,0,0,35,1,0,1,1,1,0,0,0,0,61.2,False,0,1,1,0,0,0,1,0,0,0,0,1
2294-SALNE,0,1,1,23,1,0,0,1,1,1,0,0,0,86.8,False,0,1,0,1,0,0,1,0,0,0,0,1
4847-TAJYI,1,0,0,6,1,0,0,0,0,0,1,1,1,89.35,False,1,0,0,1,0,1,0,0,0,0,1,0
1563-IWQEX,0,0,0,12,1,0,0,0,0,0,0,0,0,19.7,False,1,0,0,0,1,1,0,0,0,0,0,1
8203-XJZRC,0,0,0,1,1,0,0,0,0,0,0,0,0,20.25,False,0,1,0,0,1,1,0,0,0,0,0,1
6556-DBKZF,0,1,1,71,1,0,0,0,1,0,0,0,0,76.05,False,1,0,0,1,0,0,0,1,0,0,1,0
6851-WEFYX,1,1,0,35,1,1,0,0,1,0,1,1,1,100.8,False,0,1,0,1,0,1,0,0,0,0,1,0
2985-JUUBZ,0,1,1,40,1,1,0,0,1,0,1,1,1,74.55,False,0,1,1,0,0,1,0,0,0,0,1,0
6390-DSAZX,0,0,1,1,1,0,1,0,0,0,0,0,1,73.6,True,1,0,0,1,0,1,0,0,0,0,0,1
0895-LMRSF,0,0,0,23,1,0,0,0,0,0,1,1,1,64.9,False,0,1,1,0,0,0,1,0,1,0,0,0
8098-LLAZX,1,0,0,4,1,1,0,0,0,0,1,1,1,95.45,True,1,0,0,1,0,1,0,0,0,0,1,0
8266-VBFQL,0,0,0,4,1,0,0,0,1,1,0,1,1,90.4,False,0,1,0,1,0,1,0,0,0,0,1,0
8181-YHCMF,0,1,1,68,0,0,0,1,1,1,1,1,0,60.3,False,1,0,1,0,0,0,0,1,0,1,0,0
2240-HSJQD,0,0,1,38,1,1,0,1,0,0,0,0,1,81.85,False,0,1,0,1,0,1,0,0,0,0,0,1
1248-DYXUB,0,1,1,52,1,1,0,0,0,0,0,0,0,24.8,False,0,1,0,0,1,0,0,1,0,0,0,1
0265-EDXBD,1,1,0,32,1,1,0,0,0,0,0,0,1,74.9,True,0,1,0,1,0,1,0,0,0,0,1,0
4115-BNPJY,0,1,1,29,1,0,0,0,1,1,1,1,0,75.55,False,0,1,1,0,0,0,0,1,0,0,0,1
3167-SNQPL,1,1,1,38,1,1,0,1,0,0,1,1,0,101.15,False,0,1,0,1,0,1,0,0,0,0,1,0
4091-TVOCN,0,0,1,48,1,1,1,0,1,0,1,1,1,78.75,False,0,1,1,0,0,0,1,0,0,1,0,0
1098-TDVUQ,0,0,0,1,1,0,0,0,0,0,0,0,1,19.25,False,1,0,0,0,1,1,0,0,1,0,0,0
7277-OZCGZ,0,0,0,22,1,0,1,0,0,1,0,1,1,89.05,False,1,0,0,1,0,1,0,0,0,0,1,0
1557-EMYVT,0,0,0,43,1,1,1,1,1,1,1,1,0,115.05,False,1,0,0,1,0,0,0,1,0,1,0,0
2799-ARNLO,1,1,0,5,1,0,0,0,0,0,0,0,1,69.35,False,1,0,0,1,0,1,0,0,0,0,1,0
7563-BIUPC,0,0,0,5,1,0,0,0,0,0,1,0,1,80.6,True,0,1,0,1,0,1,0,0,0,0,1,0
5027-YOCXN,0,1,1,51,1,1,1,1,0,1,1,1,0,110.05,False,0,1,0,1,0,0,1,0,0,1,0,0
3973-SKMLN,0,0,0,71,1,0,0,0,0,0,0,0,1,19.9,False,0,1,0,0,1,0,0,1,0,1,0,0
2321-OMBXY,0,1,1,38,1,0,1,1,0,1,1,1,0,80.3,True,1,0,1,0,0,0,1,0,0,1,0,0
2840-XANRC,1,1,0,24,1,0,0,0,1,0,1,1,1,93.15,True,0,1,0,1,0,1,0,0,0,0,1,0
6745-JEFZB,0,1,0,35,1,1,0,0,0,1,1,0,1,91.5,False,0,1,0,1,0,1,0,0,0,1,0,0
5020-ZSTTY,1,0,0,54,1,1,1,1,0,1,1,1,0,82.45,True,1,0,1,0,0,0,1,0,1,0,0,0
9880-TDQAC,0,1,1,72,0,0,0,1,1,1,1,1,1,60.0,False,1,0,1,0,0,0,0,1,0,0,1,0
8705-WZCYL,0,0,0,1,1,0,0,0,0,0,0,0,1,44.8,False,0,1,1,0,0,1,0,0,0,0,1,0
7102-JJVTX,0,1,1,9,1,0,1,0,0,0,0,0,0,48.6,False,1,0,1,0,0,0,1,0,0,0,0,1
8626-PTQGE,0,0,0,69,0,0,1,1,0,1,1,1,1,60.05,False,0,1,1,0,0,0,0,1,1,0,0,0
4983-CLMLV,0,1,0,52,1,1,0,1,0,1,1,1,1,102.7,False,1,0,0,1,0,1,0,0,0,1,0,0
5701-YVSVF,1,1,0,11,1,0,0,0,0,1,1,0,1,82.9,False,1,0,0,1,0,1,0,0,0,0,1,0
5804-LEPIM,1,0,0,2,1,0,0,0,0,0,0,0,1,70.35,True,1,0,0,1,0,1,0,0,0,0,1,0
5697-GOMBF,1,1,1,28,0,0,0,0,0,0,1,0,1,35.9,False,1,0,1,0,0,1,0,0,0,0,1,0
2739-CACDQ,1,0,0,17,1,1,0,0,1,0,0,0,1,82.65,False,1,0,0,1,0,1,0,0,0,1,0,0
9385-EHGDO,0,1,1,35,1,0,0,0,0,0,0,0,1,19.85,False,1,0,0,0,1,0,0,1,0,0,0,1
9498-FIMXL,0,0,0,8,1,0,0,0,0,0,0,0,1,19.2,False,1,0,0,0,1,0,1,0,0,0,0,1
2379-GYFLQ,0,0,0,46,1,1,0,1,1,0,1,0,1,94.9,False,0,1,0,1,0,0,1,0,0,1,0,0
0122-OAHPZ,0,0,0,7,1,1,0,0,0,0,0,0,1,73.85,True,1,0,0,1,0,1,0,0,0,0,1,0
2868-SNELZ,0,0,0,2,1,1,0,0,1,0,0,0,0,80.6,True,1,0,0,1,0,1,0,0,0,0,0,1
4322-RCYMT,0,1,1,68,1,1,0,1,1,1,0,1,1,75.8,True,0,1,1,0,0,0,1,0,1,0,0,0
6680-NENYN,0,0,0,43,1,1,0,1,1,0,1,1,1,104.6,True,1,0,0,1,0,0,0,1,0,0,1,0
2088-IEBAU,0,0,0,68,1,1,1,1,1,1,1,1,1,88.15,False,1,0,1,0,0,0,0,1,0,0,1,0
7982-VCELR,0,0,0,36,1,0,0,1,0,0,1,1,1,94.8,False,1,0,0,1,0,1,0,0,0,1,0,0
1343-EHPYB,0,1,0,63,1,1,0,1,1,0,1,1,1,103.4,True,0,1,0,1,0,1,0,0,0,0,1,0
6035-BXTTY,1,0,0,32,1,0,0,1,0,1,0,0,0,54.65,False,1,0,1,0,0,1,0,0,1,0,0,0
6885-PKOAM,0,1,0,71,1,1,1,1,1,1,1,1,0,85.75,False,1,0,1,0,0,0,0,1,0,1,0,0
7520-HQWJU,0,1,1,66,1,1,1,1,1,0,0,0,1,67.45,False,1,0,1,0,0,1,0,0,1,0,0,0
9639-BUJXT,0,0,0,63,1,0,0,0,0,0,0,0,0,20.5,False,0,1,0,0,1,0,1,0,0,0,0,1
5924-SNGKP,0,0,1,41,1,0,0,0,0,0,0,0,1,20.25,False,1,0,0,0,1,0,1,0,0,1,0,0
0021-IKXGC,1,0,0,1,1,1,0,0,0,0,0,0,1,72.1,False,1,0,0,1,0,1,0,0,0,0,1,0
2034-GDRCN,0,0,0,2,1,0,0,0,0,0,1,1,1,90.4,True,1,0,0,1,0,1,0,0,0,0,1,0
8966-SNIZF,0,1,0,70,1,0,0,0,0,0,0,0,0,19.45,False,1,0,0,0,1,0,0,1,1,0,0,0
6243-OZGFH,0,0,0,23,0,0,0,0,0,0,1,1,1,44.95,False,1,0,1,0,0,1,0,0,0,0,1,0
4654-DLAMQ,1,1,0,64,1,0,1,1,1,0,0,1,0,97.0,False,1,0,0,1,0,0,1,0,1,0,0,0
0513-RBGPE,0,1,1,37,1,1,1,0,1,1,0,0,1,62.8,False,0,1,1,0,0,0,0,1,0,1,0,0
5160-UXJED,0,0,1,17,1,0,0,0,0,0,0,0,0,44.6,False,0,1,1,0,0,0,1,0,0,0,0,1
4115-NZRKS,1,0,0,7,1,0,0,0,0,0,1,1,1,89.15,False,1,0,0,1,0,1,0,0,0,0,1,0
0219-YTZUE,0,1,1,4,1,1,0,1,1,0,0,0,1,84.8,True,0,1,0,1,0,1,0,0,1,0,0,0
0623-IIHUG,1,0,0,21,0,0,1,0,0,0,1,0,1,41.9,True,1,0,1,0,0,1,0,0,0,0,1,0
4572-DVCGN,0,0,0,10,1,0,0,0,0,0,0,1,1,80.25,True,1,0,0,1,0,1,0,0,1,0,0,0
3351-NGXYI,1,0,0,16,1,1,1,0,0,0,0,0,1,54.1,False,1,0,1,0,0,1,0,0,0,0,1,0
8984-EYLLL,0,1,0,64,1,1,0,1,0,1,1,1,1,105.25,False,0,1,0,1,0,0,0,1,0,0,1,0
9057-MSWCO,1,1,0,27,0,0,1,0,0,0,0,0,0,30.75,True,0,1,1,0,0,1,0,0,0,1,0,0
9833-TGFHX,0,1,1,42,1,1,1,0,0,0,1,1,0,97.1,False,0,1,0,1,0,0,1,0,0,0,1,0
9294-TDIPC,0,0,1,5,1,0,0,0,0,0,0,0,0,20.2,False,0,1,0,0,1,1,0,0,0,0,0,1
5229-DTFYB,0,0,0,41,1,0,0,1,0,1,1,1,1,98.8,False,1,0,0,1,0,0,0,1,1,0,0,0
0104-PPXDV,0,1,0,58,1,0,0,0,1,0,0,0,0,50.3,False,0,1,1,0,0,0,1,0,0,1,0,0
5176-LMJXE,0,0,0,47,1,0,0,0,0,0,0,0,1,20.55,False,1,0,0,0,1,0,0,1,0,0,0,1
3583-KRKMD,0,0,0,18,1,0,0,0,0,1,0,0,1,75.9,False,0,1,0,1,0,1,0,0,1,0,0,0
1010-DIAUQ,0,0,0,5,1,0,0,0,1,0,1,1,0,96.5,True,0,1,0,1,0,1,0,0,1,0,0,0
9069-LGEUL,0,1,0,23,1,0,1,0,0,0,0,1,1,59.95,False,0,1,1,0,0,1,0,0,1,0,0,0
7302-ZHMHP,0,0,0,1,1,0,0,0,0,0,0,0,0,19.15,False,1,0,0,0,1,1,0,0,0,0,0,1
9571-EDEBV,0,1,0,71,1,1,0,0,1,0,1,1,1,98.65,False,0,1,0,1,0,0,1,0,0,1,0,0
3520-FJGCV,0,1,1,72,1,1,1,1,1,1,1,1,1,112.6,False,0,1,0,1,0,0,0,1,0,1,0,0
6563-VRERX,0,1,1,33,1,0,0,0,0,0,0,0,0,20.6,False,0,1,0,0,1,0,1,0,0,0,0,1
0259-GBZSH,0,0,0,2,1,1,0,0,0,0,1,0,1,85.65,True,0,1,0,1,0,1,0,0,0,0,1,0
6122-EFVKN,0,0,1,24,0,0,1,0,0,1,0,0,0,35.75,False,0,1,1,0,0,0,0,1,0,0,0,1
2805-EDJPQ,0,1,1,56,1,1,0,1,1,1,0,1,1,99.75,False,1,0,0,1,0,0,1,0,0,1,0,0
6862-CQUMB,0,0,0,37,1,0,0,1,0,0,1,1,1,96.1,False,0,1,0,1,0,1,0,0,0,1,0,0
7156-MXBJE,0,0,0,43,1,1,0,1,1,1,1,1,0,85.1,False,1,0,1,0,0,0,1,0,0,1,0,0
6158-HDPXZ,0,0,0,1,0,0,0,0,0,0,0,0,0,25.35,False,0,1,1,0,0,1,0,0,0,0,0,1
9601-BRXPO,0,1,0,25,1,1,0,0,1,1,1,1,1,104.95,True,1,0,0,1,0,1,0,0,1,0,0,0
2863-IMQDR,0,0,0,61,1,1,1,1,1,1,1,1,0,89.65,False,1,0,1,0,0,0,0,1,0,0,1,0
5686-CMAWK,0,0,0,17,1,1,0,0,1,1,0,0,0,86.75,False,0,1,0,1,0,0,1,0,0,0,1,0
5651-CRHKQ,0,1,0,41,1,0,0,1,1,1,0,0,1,86.2,False,1,0,0,1,0,0,1,0,1,0,0,0
6905-NIQIN,0,0,0,1,1,0,0,1,0,0,0,0,0,50.65,True,0,1,1,0,0,1,0,0,0,0,0,1
8204-YJCLA,1,1,1,72,0,0,1,1,1,1,1,1,1,64.8,False,0,1,1,0,0,0,0,1,1,0,0,0
5167-ZFFMM,0,0,0,1,1,1,0,1,0,0,0,1,1,90.85,True,0,1,0,1,0,1,0,0,0,1,0,0
6583-SZVGP,0,0,0,48,1,1,0,1,1,0,1,1,1,108.1,False,0,1,0,1,0,0,0,1,1,0,0,0
4895-TMWIR,1,1,0,11,1,0,0,0,0,0,0,0,0,19.95,True,0,1,0,0,1,1,0,0,0,0,0,1
0533-BNWKF,1,1,0,55,1,1,0,1,1,0,0,0,1,85.45,True,1,0,0,1,0,1,0,0,0,0,1,0
1708-PBBOA,0,0,0,42,0,0,1,1,1,1,0,1,1,54.75,False,1,0,1,0,0,0,1,0,0,0,1,0
8782-LKFPK,0,0,0,44,1,1,0,0,1,0,0,1,1,90.4,False,0,1,0,1,0,1,0,0,0,0,0,1
5522-JBWMO,0,0,1,1,1,0,0,0,0,0,0,0,0,44.0,False,0,1,1,0,0,1,0,0,0,0,1,0
3597-MVHJT,0,0,0,27,1,1,0,0,0,0,1,1,1,95.6,False,1,0,0,1,0,1,0,0,1,0,0,0
9774-NRNAU,1,1,0,27,1,1,0,1,1,1,1,1,1,84.8,False,0,1,1,0,0,1,0,0,1,0,0,0
0224-RLWWD,1,0,0,2,1,0,0,0,0,0,0,0,1,44.3,False,1,0,1,0,0,1,0,0,0,0,1,0
9967-ATRFS,0,0,0,19,1,0,0,0,0,0,0,0,0,19.9,False,1,0,0,0,1,1,0,0,0,0,0,1
3951-NJCVI,1,1,0,42,1,1,0,0,0,0,1,1,1,95.05,False,1,0,0,1,0,1,0,0,0,0,1,0
2977-CEBSX,0,0,0,66,1,1,1,1,1,1,1,1,1,90.05,False,1,0,1,0,0,0,0,1,0,1,0,0
0177-PXBAT,1,1,0,33,1,1,1,0,1,1,1,1,1,109.9,False,0,1,0,1,0,1,0,0,1,0,0,0
6599-CEBNN,0,0,0,34,1,0,0,1,0,0,0,0,1,73.95,True,1,0,0,1,0,1,0,0,0,1,0,0
2519-ERQOJ,1,0,0,33,0,0,0,0,1,1,1,1,1,54.6,False,0,1,1,0,0,1,0,0,0,0,1,0
5876-QMYLD,0,1,1,23,1,0,0,0,0,0,0,0,0,20.05,False,1,0,0,0,1,0,1,0,0,0,0,1
2277-AXSDC,0,0,0,32,1,0,0,0,0,0,0,0,0,19.75,False,1,0,0,0,1,0,1,0,1,0,0,0
9442-JTWDL,0,0,0,11,1,0,0,0,0,0,0,0,0,20.05,False,1,0,0,0,1,0,1,0,0,1,0,0
0979-PHULV,0,1,1,69,1,1,0,0,1,0,1,1,1,99.45,True,0,1,0,1,0,1,0,0,0,1,0,0
3067-SVMTC,0,1,0,68,1,0,1,0,0,1,0,0,0,55.9,False,1,0,1,0,0,0,1,0,1,0,0,0
5495-GPSRW,0,0,0,20,1,0,0,0,0,0,0,0,1,19.7,False,0,1,0,0,1,0,0,1,0,0,0,1
7606-BPHHN,0,0,0,72,1,0,0,0,0,0,0,0,1,19.8,False,0,1,0,0,1,0,0,1,0,1,0,0
4742-DRORA,0,1,1,60,1,1,1,0,1,0,1,0,1,95.4,False,0,1,0,1,0,0,1,0,1,0,0,0
0111-KLBQG,1,1,1,32,1,0,0,1,0,0,1,1,1,93.95,False,0,1,0,1,0,1,0,0,0,0,0,1
4800-VHZKI,0,0,0,1,1,0,0,0,0,0,0,0,1,19.9,True,1,0,0,0,1,1,0,0,0,0,0,1
7989-CHGTL,0,0,0,1,1,0,0,0,0,0,0,0,1,19.6,True,0,1,0,0,1,1,0,0,0,0,0,1
0334-GDDSO,1,0,0,3,1,1,0,1,0,0,0,0,1,81.35,True,0,1,0,1,0,1,0,0,0,0,1,0
4163-NCJAK,0,1,0,46,1,1,0,0,0,0,0,0,1,24.45,False,1,0,0,0,1,0,1,0,1,0,0,0
5233-AOZUF,0,1,0,29,1,1,0,0,0,0,0,0,1,74.95,False,1,0,0,1,0,1,0,0,0,0,1,0
5973-EJGDP,0,0,0,51,1,1,0,1,1,1,0,0,1,87.35,False,0,1,0,1,0,1,0,0,0,0,1,0
1996-DBMUS,1,1,0,48,1,0,0,0,0,0,0,0,1,70.65,False,1,0,0,1,0,1,0,0,1,0,0,0
7916-VCCPB,0,1,1,16,1,0,0,1,0,0,0,0,0,73.25,False,1,0,0,1,0,1,0,0,1,0,0,0
4686-GEFRM,0,1,0,70,1,1,0,1,1,1,0,1,1,98.7,False,0,1,0,1,0,0,0,1,1,0,0,0
5249-QYHEX,0,1,1,40,1,1,0,0,0,0,0,0,1,24.8,False,1,0,0,0,1,0,0,1,0,0,0,1
